concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,partition_0
43177277,Naltrexone Delayed Release Oral Tablet [ReVia],Drug,RxNorm Extension,Branded Drug Form,S,OMOP459102,2017-08-24,2099-12-31,,1
45164650,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00555090210,2007-06-01,2013-10-01,D,1
36031107,morphine / naltrexone,Drug,RxNorm,Multiple Ingredients,,866331,2010-08-30,2099-12-31,,1
44068781,methylnaltrexone Injectable Solution,Drug,RxNorm Extension,Clinical Drug Form,S,OMOP1063412,2017-08-24,2099-12-31,,1
44101554,Naltrexone 50 MG Oral Tablet [Apo-Naltrexone] by Apotex,Drug,RxNorm Extension,Marketed Product,S,OMOP1096185,2017-08-24,2099-12-31,,1
2973081,Naltrexone Hydrochloride 8 Mg + Bupropion Hydrochloride 90 Mg Modified Release Tablet. 112,Drug,AMT,Med Product Pack,,1256801000168103,2016-11-01,2099-12-31,,1
43767005,Naltrexone 50 MG Oral Tablet [Adepend] by Orpha Devel,Drug,RxNorm Extension,Marketed Product,S,OMOP675752,2017-08-24,2099-12-31,,1
44360456,CONTRAVE EXTENDED-RELEASE - naltrexone hydrochloride and bupropion hydrochloride tablet. extended release,Drug,SPL,Prescription Drug,C,485ff360-32c8-11df-928b-0002a5d5c51b,2023-11-30,2099-12-31,,1
41410875,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] Box of 7 by Sobi,Drug,RxNorm Extension,Marketed Product,S,OMOP2608837,2017-08-24,2099-12-31,,1
45244999,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,63370015810,2013-08-05,2099-12-31,,1
45873589,Naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,63629530401,2014-07-01,2018-12-01,D,1
3208713,Product containing precisely methylnaltrexone bromide 12 milligram/0.6 milliliter conventional release solution for injection vial,Drug,Nebraska Lexicon,Clinical Drug,,769905001,2018-07-31,2099-12-31,,1
44784879,naltrexone hydrochloride 50 MG Oral Tablet [Depade],Drug,RxNorm,Branded Drug,S,1483767,2014-01-06,2099-12-31,,1
35510725,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,4469941e-ca07-42ac-89c6-7e1d02befd81,2008-04-24,2099-12-31,,1
45618014,Naltrexone,Drug,MeSH,Main Heading,,D009271,1970-01-01,2099-12-31,,1
41248688,Naltrexone 50 MG Oral Tablet [Nrexon Hcl Neuraxpharm] Box of 28,Drug,RxNorm Extension,Branded Drug Box,,OMOP2446650,2017-07-30,2023-08-02,U,1
37139270,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,500906820,2002-03-22,2099-12-31,,1
43245320,NALTREXONE ACCORD 50 mg. comprimé pelliculé sécable,Drug,BDPM,Drug Product,,3885832,2010-07-22,2099-12-31,,1
36285929,Naltrexone Accord,Drug,GGR,Medicinal Product,,mp18291-67,2019-12-28,2020-03-31,D,1
36643686,Naltrexone Hcl 50 Mg [Nuoxinsheng],Drug,NCCD,Drug Product,,145162,2020-10-02,2099-12-31,,1
45641418,methylnaltrexone bromide 8mg/.4mL / 12mg/.6mL SUBCUTANEOUS INJECTION. SOLUTION. KIT [relistor],Drug,SPL,Prescription Drug,C,efdd5e38-d2d1-4105-9ea0-49a3c0ec2d67,2008-08-01,2099-12-31,,1
42375171,naltrexone hydrochloride 25mg,Drug,EDI,Drug Product,,652604250,1970-01-01,2099-12-31,,1
21037370,Naltrexone 3.6 MG Oral Capsule,Drug,RxNorm Extension,Clinical Drug,S,OMOP280340,2017-08-24,2099-12-31,,1
42683880,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] by Bausch & Lomb,Drug,RxNorm Extension,Marketed Product,S,OMOP4912659,2020-03-01,2099-12-31,,1
21224025,Naltrexone 50mg tablets,Drug,dm+d,AMP,,31240611000001106,1970-01-01,2099-12-31,,1
3159718,Morphine sulphate 80mg + naltrexone hydrochloride 3.2mg m/r capsule,Drug,Nebraska Lexicon,Pharma/Biol Product,,444506008,2017-07-30,2017-07-31,U,1
43365743,Naltrexone Hydrochloride (Generic Health) 50 Mg Tablet. 30,Drug,AMT,Trade Product Pack,,921393011000036107,2016-11-01,2099-12-31,,1
1371486,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,7f9def94-22dd-0914-e053-2a91aa0ad610,2018-07-19,2099-12-31,,1
44838068,Methylnaltrexone bromide 20 MG/ML Injectable Solution [Relistor],Drug,NDC,11-digit NDC,,00008251305,2010-06-01,2014-02-01,D,1
44355167,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,f58d9be1-a428-45df-9c0b-369e93e71c6a,2017-03-10,2099-12-31,,1
35529746,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,010108b5-e23d-4926-8a49-0f9e7acfef7a,2013-09-23,2099-12-31,,1
42664578,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,130ec946-6afd-4c07-8f02-365dc2752a23,2006-06-13,2099-12-31,,1
19103122,Naltrexone 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,,406374,1970-01-01,2014-01-05,U,1
19071207,Naltrexone 25 MG [Depade],Drug,RxNorm,Branded Drug Comp,,542211,2005-09-11,2014-01-05,U,1
909862,methylnaltrexone 20 MG/ML,Drug,RxNorm,Clinical Drug Comp,,796391,2008-06-29,2010-06-05,U,1
21125589,Naltrexone 3.6 MG Oral Capsule by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280341,2017-08-24,2023-08-02,U,1
21097353,1 ML Naltrexone 1 MG/ML Oral Solution by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP301943,2017-08-24,2023-08-02,U,1
598433,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,df73db00-ef4d-4e7c-e053-2a95a90a62fc,2012-01-18,2099-12-31,,1
4293099,NALTREXONE,Drug,NDFRT,Pharma Preparation,,N0000147939,1970-01-01,2099-12-31,,1
43361155,Naltrexone Hydrochloride 50 Mg Tablet. 30,Drug,AMT,Med Product Pack,,27559011000036103,2016-11-01,2099-12-31,,1
36464820,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,7d50871d-55b3-f23c-e053-2991aa0a7650,2014-10-22,2099-12-31,,1
4275130,Naltrexone hydrochloride,Drug,SNOMED,Substance,,64191009,2002-01-31,2099-12-31,,1
44870655,Naltrexone 112 MG/ML Injectable Suspension [Vivitrol],Drug,NDC,11-digit NDC,,65757030003,2008-01-01,2010-02-01,D,1
45179008,Naltrexone 50 MG Oral Tablet [ReVia],Drug,NDC,11-digit NDC,,00056001170,2007-06-01,2013-01-01,D,1
37601193,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,fb7e4ad7-66cd-40db-9309-a45fcb0bd4dd,2008-04-24,2099-12-31,,1
3973728,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,49b7b694-6fec-479b-be35-d03d816e13dd,2023-12-05,2099-12-31,,1
43239397,NALTREXONE INTAS PHARMACEUTICALS,Drug,BDPM,Brand Name,,OMOP421805,1970-01-01,2017-07-16,D,1
45774489,bupropion / naltrexone Extended Release Oral Tablet [Contrave],Drug,RxNorm,Branded Drug Form,S,1551471,2014-12-01,2099-12-31,,1
40220704,methylnaltrexone bromide 150 MG,Drug,RxNorm,Clinical Drug Comp,S,1801510,2016-10-03,2099-12-31,,1
44143124,Naltrexone Hydrochloride,Drug,DPD,Ingredient,,DPD135393,1970-01-01,2099-12-31,,1
36828042,METHYLNALTREXONE BROMIDE,Drug,OMOP Invest Drug,Precise Ingredient,,RFO6IL3D3M,1970-01-01,2099-12-31,,1
35759030,Naltrexone 50 MG Delayed Release Oral Tablet Box of 28 by Alliance,Drug,RxNorm Extension,Marketed Product,S,OMOP2760491,2017-08-24,2099-12-31,,1
36509759,Naltrexone 50 MG Oral Tablet by Amomed,Drug,RxNorm Extension,Marketed Product,S,OMOP4836261,2019-09-04,2099-12-31,,1
21322783,Naltrexone 2mg/5ml oral solution (Special Order) 1 ml,Drug,dm+d,AMPP,,12255211000001101,1970-01-01,2099-12-31,,1
3203576,Product containing naltrexone in oral dosage form,Drug,Nebraska Lexicon,Pharma/Biol Product,,422131008,2008-07-31,2099-12-31,,1
45378284,Naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,54868557400,2014-01-01,2019-07-01,D,1
42480908,0.6 ML methylnaltrexone 20 MG/ML Prefilled Syringe [Relistor],Drug,RxNorm Extension,Quant Branded Drug,,OMOP419489,2015-08-17,2017-08-23,D,1
35103239,NALTREXONE 4.5MG CAP.ORAL,Drug,VANDF,Drug Product,,4042280,2023-08-07,2099-12-31,,1
35746523,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] by Bristol Myers Squibb,Drug,RxNorm Extension,Marketed Product,S,OMOP2747984,2017-08-24,2099-12-31,,1
21066845,Naltrexone 50 MG [Opizone],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP280277,2017-08-24,2099-12-31,,1
21096265,Naltrexone 50 MG Oral Tablet by Orphan,Drug,RxNorm Extension,Marketed Product,S,OMOP280280,2017-08-24,2099-12-31,,1
4272106,NALTREXONE HYDROCHLORIDE,Drug,NDFRT,Pharma Preparation,,N0000146867,1970-01-01,2099-12-31,,1
1771911,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,115cbad2-8454-8559-e063-6294a90af1a5,2018-04-27,2099-12-31,,1
45416136,naltrexone 380 mg intramuscular powder for injection. extended release,Drug,Multum,Multum,,16382,1970-01-01,2099-12-31,,1
44784874,naltrexone hydrochloride 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1483780,2014-01-06,2099-12-31,,1
40063517,naltrexone Oral Tablet,Drug,RxNorm,Clinical Drug Form,S,372990,1970-01-01,2099-12-31,,1
1626472,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,62135024230,2022-01-01,2099-12-31,,1
41084868,methylnaltrexone 20 MG/ML Injectable Solution Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2282830,2017-08-24,2099-12-31,,1
21106132,Naltrexone 50 MG Oral Tablet [Opizone] by Genus,Drug,RxNorm Extension,Marketed Product,S,OMOP280299,2017-08-24,2099-12-31,,1
2918164,bupropion 90 MG / naltrexone 8 MG Extended Release Oral Tablet [Contrave] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP5134989,2021-06-30,2099-12-31,,1
42902443,methylnaltrexone bromide 20 MG/ML Prefilled Syringe [Relistor],Drug,RxNorm,Branded Drug,S,1359556,2012-12-03,2099-12-31,,1
1714349,Naltrexone 50 MG Oral Tablet [Depade],Drug,RxNorm,Branded Drug,,542214,2005-09-11,2014-01-05,U,1
37128795,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,10261f2f-e4c1-415c-b722-edeaab97a112,2023-12-07,2099-12-31,,1
41410767,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] Box of 1 by Sobi,Drug,RxNorm Extension,Marketed Product,S,OMOP2608729,2017-08-24,2099-12-31,,1
43338674,Naltrexone Hydrochloride (Qp) 50 Mg Tablet,Drug,AMT,Trade Product Unit,,32231011000036107,2016-11-01,2099-12-31,,1
41061026,Naltrexone 50 MG Oral Tablet [Nrexon Hcl Neuraxpharm] Box of 280,Drug,RxNorm Extension,Branded Drug Box,,OMOP2258988,2017-07-30,2023-08-02,U,1
40228621,MORPHINE SO4 100MG/NALTREXONE HCL 4MG CAP.SA,Drug,VANDF,Drug Product,,4029085,1970-01-01,2099-12-31,,1
21211844,Naltrexone 1.5mg capsules (Special Order) 1 capsule,Drug,dm+d,AMPP,,14790511000001102,1970-01-01,2099-12-31,,1
21304888,Naltrexone 3.5mg capsules (Special Order) 1 capsule,Drug,dm+d,AMPP,,15126211000001107,1970-01-01,2099-12-31,,1
42683520,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Capsule [Mysimba] Box of 112 by Goodlife,Drug,RxNorm Extension,Marketed Product,S,OMOP4912314,2020-03-01,2099-12-31,,1
42683879,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 7 by Bausch & Lomb,Drug,RxNorm Extension,Marketed Product,S,OMOP4912660,2020-03-01,2099-12-31,,1
40739515,Naltrexone 50 MG Oral Tablet [Nalorex] by Sigma,Drug,RxNorm Extension,Marketed Product,S,OMOP4717714,2018-06-04,2099-12-31,,1
2999620,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,3db463fe-f016-468f-8dda-878bbbb80733,2013-09-23,2099-12-31,,1
45387893,Methylnaltrexone Bromide 8 MG/0.4ML Subcutaneous Solution,Drug,GPI,GPI,,52580050102015,2013-11-04,2099-12-31,,1
40117295,naltrexone Oral Tablet [Depade],Drug,RxNorm,Branded Drug Form,S,542209,2005-09-11,2099-12-31,,1
42806469,CONTRAVE - naltrexone hydrochloride and bupropion hydrochloride tablet. film coated. extended release,Drug,SPL,Prescription Drug,C,f074eeef-312c-4e7d-869d-79c24e0c514e,2018-03-30,2099-12-31,,1
36898977,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,f3609bcd-ac6b-4cb1-96ad-d5c9476e85dc,2006-06-13,2099-12-31,,1
45799876,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,d3778189-a2c3-4a10-939a-dbc1d3df9499,1998-05-08,2099-12-31,,1
3159712,Morphine sulphate 100mg + naltrexone hydrochloride 4mg m/r capsule,Drug,Nebraska Lexicon,Pharma/Biol Product,,444476007,2017-07-30,2017-07-31,U,1
43677404,Naltrexone 50 MG [Naltrexon Hcl Aop],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP675747,2017-08-24,2099-12-31,,1
44443997,Naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,69189049901,2017-05-01,2018-06-01,D,1
40208519,LEVORPHANOL/NALTREXONE,Drug,NDFRT,Drug Interaction,,N0000180044,1970-01-01,2014-11-30,D,1
36644593,Naltrexone Hydrochloride Tablets [Nuoxinsheng],Drug,NCCD,Drug Product,,207824,2020-10-02,2099-12-31,,1
43556936,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,a8d9ad39-693a-751e-e053-2a95a90a817a,2014-10-22,2099-12-31,,1
42949480,Naltrexone 50 MG Oral Tablet [WHANIN NALTREXON],Drug,RxNorm Extension,Branded Drug,S,OMOP4676064,2018-08-21,2099-12-31,,1
45392425,Naltrexone HCl 50 MG Oral Tablet,Drug,GPI,GPI,,93400030100305,1970-01-01,2099-12-31,,1
1588704,bupropion and naltrexone; systemic,Drug,ATC,ATC 5th,C,A08AA62,1970-01-01,2099-12-31,,1
40134088,Naltrexone 95 MG/ML,Drug,RxNorm,Clinical Drug Comp,,636637,2006-07-09,2008-07-27,D,1
40185297,0.6 ML methylnaltrexone bromide 20 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,979113,2010-06-06,2099-12-31,,1
43263281,Naltrexone 50 MG Oral Tablet Box of 30 by Generic Health,Drug,RxNorm Extension,Marketed Product,S,OMOP551516,2017-08-24,2099-12-31,,1
21193423,Naltrexone 2mg capsules (Special Order) 1 capsule,Drug,dm+d,AMPP,,16106211000001102,1970-01-01,2099-12-31,,1
42876392,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 7 by Kohlpharma,Drug,RxNorm Extension,Marketed Product,S,OMOP4873503,2020-01-15,2099-12-31,,1
42683523,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Capsule [Mysimba],Drug,RxNorm Extension,Branded Drug,S,OMOP4912312,2020-03-01,2099-12-31,,1
44887822,0.6 ML methylnaltrexone bromide 20 MG/ML Injection [Relistor],Drug,NDC,11-digit NDC,,65649055305,2011-11-01,2023-12-01,D,1
35763239,Naltrexone 50 MG Delayed Release Oral Tablet [Adepend] Box of 28 by Orphan,Drug,RxNorm Extension,Marketed Product,S,OMOP2764700,2017-08-24,2099-12-31,,1
21165111,Naltrexone 50 MG Oral Tablet [Nalorex],Drug,RxNorm Extension,Branded Drug,S,OMOP280302,2017-08-24,2099-12-31,,1
41175230,Naltrexone Delayed Release Oral Tablet [Nemexin],Drug,RxNorm Extension,Branded Drug Form,S,OMOP2373192,2017-08-24,2099-12-31,,1
35529682,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,94c3e2de-36e4-42d4-b6e8-53b4aff1c4ed,2023-01-25,2099-12-31,,1
35504090,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,b09fa8c2-a435-44e0-8104-dd8318a76642,2014-10-22,2099-12-31,,1
44186000,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 30 by Aca Mueller,Drug,RxNorm Extension,Marketed Product,S,OMOP3062723,2017-10-06,2099-12-31,,1
3975799,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,72162156603,2023-11-01,2099-12-31,,1
45194220,Naltrexone 112 MG/ML Injectable Suspension [Vivitrol],Drug,NDC,11-digit NDC,,65757030042,2008-01-01,2010-02-01,D,1
45780343,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,15d827e4-bb81-4a24-adea-bde29b0d32a1,2014-10-29,2099-12-31,,1
44369724,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,27fa185e-7ff3-4cf1-813a-5ebc6047dad2,2016-02-10,2099-12-31,,1
44381449,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,4d9900e0-9c7d-4551-b7f4-d047b92435c8,2008-04-24,2099-12-31,,1
21096267,Naltrexone 50 MG Oral Tablet [Nalorex] by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP280303,2017-08-24,2099-12-31,,1
45026786,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00179179272,2007-06-01,2012-06-01,D,1
43144128,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 28 by Bristol Myers Squibb,Drug,RxNorm Extension,Marketed Product,S,OMOP459192,2017-08-24,2099-12-31,,1
42375167,naltrexone hydrochloride 50mg,Drug,EDI,Drug Product,,645400200,1970-01-01,2099-12-31,,1
4334997,METHYLNALTREXONE,Drug,NDFRT,Pharma Preparation,,N0000176154,1970-01-01,2099-12-31,,1
45871482,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,68094085362,2014-12-01,2099-12-31,,1
45415087,methylnaltrexone 12 mg/0.6 mL subcutaneous solution,Drug,Multum,Multum,,23507,1970-01-01,2099-12-31,,1
21047259,Naltrexone 4.5 MG,Drug,RxNorm Extension,Clinical Drug Comp,,OMOP280318,2015-08-17,2017-08-23,D,1
21066849,Naltrexone 0.6 MG/ML Oral Solution,Drug,RxNorm Extension,Clinical Drug,S,OMOP280329,2017-08-24,2099-12-31,,1
1607893,METHYLNALTREXONE BROMIDE 12MG/0.6ML INJ.SYR,Drug,VANDF,Drug Product,,4032383,1970-01-01,2099-12-31,,1
21224120,Naltrexone 5mg/5ml oral solution 100 ml,Drug,dm+d,VMPP,,29948911000001109,1970-01-01,2099-12-31,,1
40692870,Naltrexone 25mg/5ml oral solution,Drug,dm+d,AMP,,35546411000001102,1970-01-01,2099-12-31,,1
4203805,Naltrexone hydrochloride 50 mg oral tablet,Drug,SNOMED,Clinical Drug,,323281004,2002-01-31,2099-12-31,,1
45333848,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,001850039,2000-03-08,2099-12-31,,1
44982957,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,47335032683,2014-01-01,2099-12-31,,1
43038016,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 7 by Pharmaswiss,Drug,RxNorm Extension,Marketed Product,S,OMOP4853056,2019-10-06,2099-12-31,,1
1772111,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,48b82306-b0ba-4cb8-817d-896ccde0367b,2024-02-15,2099-12-31,,1
42829553,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335001401,2018-02-01,2099-12-31,,1
45850448,methylnaltrexone bromide 12mg/.6mL SUBCUTANEOUS INJECTION. SOLUTION,Drug,NDC,9-digit NDC,,656490551,2008-04-24,2099-12-31,,1
44905009,naltrexone 380 MG Injection [Vivitrol],Drug,NDC,11-digit NDC,,65757030202,2010-11-01,2099-12-31,,1
3987253,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,080161d0-f74b-8701-e063-6294a90a8be9,2013-09-23,2099-12-31,,1
21106134,Naltrexone 1 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP280350,2017-08-24,2099-12-31,,1
36679450,Naltrexone only product,Drug,SNOMED,Pharma/Biol Product,,776866001,2019-01-31,2099-12-31,,1
36681004,Bupropion and naltrexone only product in oral dose form,Drug,SNOMED,Clinical Drug Form,,778571008,2019-01-31,2099-12-31,,1
21233218,Naltrexone 50mg tablets (A A H Pharmaceuticals Ltd) 28 tablet,Drug,dm+d,AMPP,,32402511000001103,1970-01-01,2099-12-31,,1
45149639,naltrexone KIT [VIVITROL],Drug,NDC,9-digit NDC,,065757300,2013-08-05,2099-12-31,,1
3951086,12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave],Drug,NDC,11-digit NDC,,51267089007,2023-05-01,2099-12-31,,1
45018725,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,52152010511,2007-08-01,2008-08-01,D,1
45636461,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,06ff2d5a-e62b-4fa4-bbdb-01938535bc65,2022-09-06,2099-12-31,,1
36232090,ReVia Oral Product,Drug,RxNorm,Branded Dose Group,C,1178314,2016-08-01,2099-12-31,,1
21322782,Naltrexone 1mg/5ml oral solution (Special Order) 1 ml,Drug,dm+d,AMPP,,12254611000001100,1970-01-01,2099-12-31,,1
40692862,Naltrexone 8mg / Bupropion 90mg modified-release tablets,Drug,dm+d,VMP,,34557011000001101,1970-01-01,2099-12-31,,1
40859645,Naltrexone 50 MG [Nrexon Hcl Neuraxpharm],Drug,RxNorm Extension,Branded Drug Comp,,OMOP2057607,2017-07-30,2017-08-23,U,1
21228934,Naltrexone 4.5mg capsules (Part VIIID Drug Tariff Special Order) 1 capsule,Drug,dm+d,AMPP,,8822511000001105,1970-01-01,2099-12-31,,1
37124227,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,3d5a3e24-b5d7-4509-8539-f62b30769898,2012-01-18,2099-12-31,,1
35515627,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,922033e5-950d-4356-84e9-3ffb4287f120,1998-05-08,2099-12-31,,1
40165108,naltrexone hydrochloride 0.8 MG,Drug,RxNorm,Clinical Drug Comp,S,859956,2009-09-06,2099-12-31,,1
40905068,Naltrexone 50 MG Delayed Release Oral Tablet [Nrexon Hcl],Drug,RxNorm Extension,Branded Drug,,OMOP2103030,2017-07-30,2023-08-02,U,1
44396816,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,9f0d222c-f87f-486b-b186-b09b1173fc9b,2013-09-23,2099-12-31,,1
3982837,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,23155088603,2023-11-01,2099-12-31,,1
40905069,Naltrexone 50 MG Delayed Release Oral Tablet [Nemexin],Drug,RxNorm Extension,Branded Drug,S,OMOP2103031,2017-08-24,2099-12-31,,1
43210049,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP459181,2017-08-24,2099-12-31,,1
46317210,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,21b43dab-015c-c82f-ba6e-27da0ec12fc5,2024-01-10,2099-12-31,,1
45850484,naltrexone KIT,Drug,NDC,9-digit NDC,,657570300,2006-06-13,2099-12-31,,1
4287517,NALTREXONE HCL 50MG TAB,Drug,VANDF,Drug Product,,4005191,2015-07-10,2015-07-10,D,1
21206157,Naltrexone 1mg capsules 1 capsule,Drug,dm+d,VMPP,,16015111000001107,1970-01-01,2099-12-31,,1
21291595,Naltrexone 1mg capsules,Drug,dm+d,VMP,,16036611000001103,1970-01-01,2099-12-31,,1
37508545,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,705182718,2020-05-01,2099-12-31,,1
21125588,Naltrexone 2.5 MG/ML Oral Suspension,Drug,RxNorm Extension,Clinical Drug,S,OMOP280332,2017-08-24,2099-12-31,,1
35504196,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. FILM COATED. EXTENDED RELEASE [contrave],Drug,SPL,Prescription Drug,C,c5a82f8e-c627-4d42-8046-47c94ed56884,2014-09-10,2099-12-31,,1
45269536,Methylnaltrexone bromide 8 mg/.4mL INJECTION. SOLUTION [Relistor],Drug,NDC,9-digit NDC,,065649552,2013-08-05,2099-12-31,,1
21048284,1 ML Naltrexone 5 MG/ML Oral Suspension,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP301953,2017-08-24,2099-12-31,,1
42860432,NALTREXONE 380MG/VIL INJ.SUSP.SA,Drug,NDFRT,VA Product,,N0000177025,2012-06-04,2099-12-31,,1
21225637,Naltrexone 25mg/5ml oral suspension 1 ml,Drug,dm+d,VMPP,,8637811000001102,1970-01-01,2099-12-31,,1
43130677,NALTREXONE MYLAN,Drug,RxNorm Extension,Brand Name,,OMOP437588,1970-01-01,2099-12-31,,1
43199270,Naltrexone 50 MG Delayed Release Oral Tablet [ReVia] Box of 28 by Bristol Myers Squibb,Drug,RxNorm Extension,Marketed Product,S,OMOP459276,2017-08-24,2099-12-31,,1
40739524,Naltrexone 2.4 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP4717706,2018-06-04,2099-12-31,,1
42652381,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,86fc4596-52b3-46ca-9646-d207bf4e5257,2014-10-29,2099-12-31,,1
